periodID,costInput,costDriverInput,costActivity,DataGranularityL1,DataGranularityL2,DataGranularityL3,DataGranularityL4
202311,3018167.575,1832679.378,Route 496,Belgium,Brussels,0% - 500%,0% - 500%
202312,1788221.986,1555407.098,Route 496,Belgium,Brussels,0% - 500%,0% - 500%
202401,1837903.64,1648037.979,Route 496,Belgium,Brussels,0% - 500%,0% - 500%
202402,5891989.637,1753682.919,Route 496,Belgium,Brussels,0% - 500%,0% - 500%
202403,2601027.678,1734957.112,Route 496,Belgium,Brussels,0% - 500%,0% - 500%
202404,3167541.053,1826164.535,Route 496,Belgium,Brussels,0% - 500%,0% - 500%
202405,2765963.786,1876886.44,Route 496,Belgium,Brussels,0% - 500%,0% - 500%
202206,1869430.584,1706819.607,Route 497,Belgium,Brussels,0% - 500%,0% - 500%
202207,1844246.334,1659863.859,Route 497,Belgium,Brussels,0% - 500%,0% - 500%
202208,1980124.788,1483106.741,Route 497,Belgium,Brussels,0% - 500%,0% - 500%
202209,4556635.861,1855547.889,Route 497,Belgium,Brussels,0% - 500%,0% - 500%
202210,5229564.479,1740557.016,Route 497,Belgium,Brussels,0% - 500%,0% - 500%
202211,2095132.557,1834171.013,Route 497,Belgium,Brussels,0% - 500%,0% - 500%
202212,1827475.751,1628595.298,Route 497,Belgium,Brussels,0% - 500%,0% - 500%
202301,1825996.954,1625838.098,Route 497,Belgium,Brussels,0% - 500%,0% - 500%
202302,1900120.072,1618385.147,Route 497,Belgium,Brussels,0% - 500%,0% - 500%
202303,6628770.816,1962997.305,Route 497,Belgium,Brussels,0% - 500%,0% - 500%
202304,5511666.058,1445191.552,Route 497,Belgium,Brussels,0% - 500%,0% - 500%
202305,3171507.325,1744526.126,Route 497,Belgium,Brussels,0% - 500%,0% - 500%
202306,1874984.203,1717174.267,Route 497,Belgium,Brussels,0% - 500%,0% - 500%
202307,1831592.734,1636271.365,Route 497,Belgium,Brussels,0% - 500%,0% - 500%
202308,4980240.793,1419071.824,Route 497,Belgium,Brussels,0% - 500%,0% - 500%
202309,3774732.568,1674915.14,Route 497,Belgium,Brussels,0% - 500%,0% - 500%
202310,5666740.673,1680088.181,Route 497,Belgium,Brussels,0% - 500%,0% - 500%
202311,6655043.392,1832679.378,Route 497,Belgium,Brussels,0% - 500%,0% - 500%
202312,1788221.986,1555407.098,Route 497,Belgium,Brussels,0% - 500%,0% - 500%
202401,1837903.64,1648037.979,Route 497,Belgium,Brussels,0% - 500%,0% - 500%
202402,5901395.342,1753682.919,Route 497,Belgium,Brussels,0% - 500%,0% - 500%
202403,3010459.576,1734957.112,Route 497,Belgium,Brussels,0% - 500%,0% - 500%
202404,6497654.864,1826164.535,Route 497,Belgium,Brussels,0% - 500%,0% - 500%
202405,3994076.09,1876886.44,Route 497,Belgium,Brussels,0% - 500%,0% - 500%
202206,1869430.584,1706819.607,Route 498,Belgium,Brussels,0% - 500%,0% - 500%
202207,1844246.334,1659863.859,Route 498,Belgium,Brussels,0% - 500%,0% - 500%
202208,3117617.706,1483106.741,Route 498,Belgium,Brussels,0% - 500%,0% - 500%
202209,3213109.503,1855547.889,Route 498,Belgium,Brussels,0% - 500%,0% - 500%
202210,2933079.463,1740557.016,Route 498,Belgium,Brussels,0% - 500%,0% - 500%
202211,5282448.322,1834171.013,Route 498,Belgium,Brussels,0% - 500%,0% - 500%
202212,1827475.751,1628595.298,Route 498,Belgium,Brussels,0% - 500%,0% - 500%
202301,1825996.954,1625838.098,Route 498,Belgium,Brussels,0% - 500%,0% - 500%
202302,5059657.633,1618385.147,Route 498,Belgium,Brussels,0% - 500%,0% - 500%
202303,5849673.555,1962997.305,Route 498,Belgium,Brussels,0% - 500%,0% - 500%
202304,5139611.262,1445191.552,Route 498,Belgium,Brussels,0% - 500%,0% - 500%
202305,4546926.478,1744526.126,Route 498,Belgium,Brussels,0% - 500%,0% - 500%
202306,1874984.203,1717174.267,Route 498,Belgium,Brussels,0% - 500%,0% - 500%
202307,1831592.734,1636271.365,Route 498,Belgium,Brussels,0% - 500%,0% - 500%
202308,3374309.032,1419071.824,Route 498,Belgium,Brussels,0% - 500%,0% - 500%
202309,5742062.402,1674915.14,Route 498,Belgium,Brussels,0% - 500%,0% - 500%
202310,2242565.861,1680088.181,Route 498,Belgium,Brussels,0% - 500%,0% - 500%
202311,3165608.486,1832679.378,Route 498,Belgium,Brussels,0% - 500%,0% - 500%
202312,1788221.986,1555407.098,Route 498,Belgium,Brussels,0% - 500%,0% - 500%
202401,1837903.64,1648037.979,Route 498,Belgium,Brussels,0% - 500%,0% - 500%
202402,3860357.481,1753682.919,Route 498,Belgium,Brussels,0% - 500%,0% - 500%
202403,1921742.937,1734957.112,Route 498,Belgium,Brussels,0% - 500%,0% - 500%
202404,2726790.696,1826164.535,Route 498,Belgium,Brussels,0% - 500%,0% - 500%
202405,4386669.368,1876886.44,Route 498,Belgium,Brussels,0% - 500%,0% - 500%
202206,1869430.584,1706819.607,Route 499,Belgium,Brussels,0% - 500%,0% - 500%
202207,1844246.334,1659863.859,Route 499,Belgium,Brussels,0% - 500%,0% - 500%
202208,5241468.119,1483106.741,Route 499,Belgium,Brussels,0% - 500%,0% - 500%
202209,2844883.761,1855547.889,Route 499,Belgium,Brussels,0% - 500%,0% - 500%
202210,6368471.683,1740557.016,Route 499,Belgium,Brussels,0% - 500%,0% - 500%
202211,6482610.431,1834171.013,Route 499,Belgium,Brussels,0% - 500%,0% - 500%
202212,1827475.751,1628595.298,Route 499,Belgium,Brussels,0% - 500%,0% - 500%
202301,1825996.954,1625838.098,Route 499,Belgium,Brussels,0% - 500%,0% - 500%
202302,3401768.418,1618385.147,Route 499,Belgium,Brussels,0% - 500%,0% - 500%
202303,6691940.865,1962997.305,Route 499,Belgium,Brussels,0% - 500%,0% - 500%
202304,2736757.375,1445191.552,Route 499,Belgium,Brussels,0% - 500%,0% - 500%
202305,2825313.389,1744526.126,Route 499,Belgium,Brussels,0% - 500%,0% - 500%
202306,1874984.203,1717174.267,Route 499,Belgium,Brussels,0% - 500%,0% - 500%
202307,1831592.734,1636271.365,Route 499,Belgium,Brussels,0% - 500%,0% - 500%
202308,3092700.145,1419071.824,Route 499,Belgium,Brussels,0% - 500%,0% - 500%
202309,5212051.168,1674915.14,Route 499,Belgium,Brussels,0% - 500%,0% - 500%
202310,4990916.697,1680088.181,Route 499,Belgium,Brussels,0% - 500%,0% - 500%
202311,4237012.443,1832679.378,Route 499,Belgium,Brussels,0% - 500%,0% - 500%
202312,1788221.986,1555407.098,Route 499,Belgium,Brussels,0% - 500%,0% - 500%
202401,1837903.64,1648037.979,Route 499,Belgium,Brussels,0% - 500%,0% - 500%
202402,6249406.406,1753682.919,Route 499,Belgium,Brussels,0% - 500%,0% - 500%
202403,6276609.492,1734957.112,Route 499,Belgium,Brussels,0% - 500%,0% - 500%
202404,3157746.601,1826164.535,Route 499,Belgium,Brussels,0% - 500%,0% - 500%
202405,1990843.726,1876886.44,Route 499,Belgium,Brussels,0% - 500%,0% - 500%
202307,-1831592.734,,Route 487,Belgium,Brussels,0% - 490%,0% - 500%
202308,-4044081.52,,Route 487,Belgium,Brussels,0% - 490%,0% - 500%
202309,,1,Route 487,Belgium,Brussels,0% - 490%,0% - 500%
202310,,,Route 487,Belgium,Brussels,0% - 490%,0% - 500%
202311,,,Route 487,Belgium,Brussels,0% - 490%,0% - 500%
202312,-1788221.986,1,Route 487,Belgium,Brussels,0% - 490%,0% - 500%
202401,,1,Route 487,Belgium,Brussels,0% - 490%,0% - 500%
202402,,1,Route 487,Belgium,Brussels,0% - 490%,0% - 500%
202403,-2293953.754,,Route 487,Belgium,Brussels,0% - 490%,0% - 500%
202404,-3637674.767,-1826164.535,Route 487,Belgium,Brussels,0% - 490%,0% - 500%
202405,,,Route 487,Belgium,Brussels,0% - 490%,0% - 500%
202206,1,,Route 488,Belgium,Brussels,0% - 490%,0% - 500%
202207,0,,Route 488,Belgium,Brussels,0% - 490%,0% - 500%
202208,0,1,Route 488,Belgium,Brussels,0% - 490%,0% - 500%
202209,0,1,Route 488,Belgium,Brussels,0% - 490%,0% - 500%
202210,,0,Route 488,Belgium,Brussels,0% - 490%,0% - 500%
202211,-3472367.764,-1834171.013,Route 488,Belgium,Brussels,0% - 490%,0% - 500%
202212,-1827475.751,,Route 488,Belgium,Brussels,0% - 490%,0% - 500%
202301,-1825996.954,1,Route 488,Belgium,Brussels,0% - 490%,0% - 500%
202302,-2698684.511,,Route 488,Belgium,Brussels,0% - 490%,0% - 500%
202303,-6228693.844,,Route 488,Belgium,Brussels,0% - 490%,0% - 500%
202304,,,Route 488,Belgium,Brussels,0% - 490%,0% - 500%
202305,-5585508.287,,Route 488,Belgium,Brussels,0% - 490%,0% - 500%
202306,,-1717174.267,Route 488,Belgium,Brussels,0% - 490%,0% - 500%
202307,0,-1636271.365,Route 488,Belgium,Brussels,0% - 490%,0% - 500%
202308,0,,Route 488,Belgium,Brussels,0% - 490%,0% - 500%
202309,0,,Route 488,Belgium,Brussels,0% - 490%,0% - 500%
202310,-3017510.687,,Route 488,Belgium,Brussels,0% - 490%,0% - 500%
202311,,1,Route 488,Belgium,Brussels,0% - 490%,0% - 500%
202312,-1788221.986,,Route 488,Belgium,Brussels,0% - 490%,0% - 500%
202401,,,Route 488,Belgium,Brussels,0% - 490%,0% - 500%
202402,0,,Route 488,Belgium,Brussels,0% - 490%,0% - 500%
202403,,1,Route 488,Belgium,Brussels,0% - 490%,0% - 500%
202404,0,,Route 488,Belgium,Brussels,0% - 490%,0% - 500%
202405,,,Route 488,Belgium,Brussels,0% - 490%,0% - 500%
202206,,-1706819.607,Route 489,Belgium,Brussels,0% - 490%,0% - 500%
202207,,0,Route 489,Belgium,Brussels,0% - 490%,0% - 500%
202208,-2035806.26,-1483106.741,Route 489,Belgium,Brussels,0% - 490%,0% - 500%
202209,0,,Route 489,Belgium,Brussels,0% - 490%,0% - 500%
202210,0,-1740557.016,Route 489,Belgium,Brussels,0% - 490%,0% - 500%
202211,-4534806.352,,Route 489,Belgium,Brussels,0% - 490%,0% - 500%
202212,-1827475.751,-1628595.298,Route 489,Belgium,Brussels,0% - 490%,0% - 500%
202301,-1825996.954,,Route 489,Belgium,Brussels,0% - 490%,0% - 500%
202302,0,-1618385.147,Route 489,Belgium,Brussels,0% - 490%,0% - 500%
202303,-3428155.038,,Route 489,Belgium,Brussels,0% - 490%,0% - 500%
202304,-4341243.681,-1445191.552,Route 489,Belgium,Brussels,0% - 490%,0% - 500%
202305,0,0,Route 489,Belgium,Brussels,0% - 490%,0% - 500%
202306,-1874984.203,0,Route 489,Belgium,Brussels,0% - 490%,0% - 500%
202307,0,-1636271.365,Route 489,Belgium,Brussels,0% - 490%,0% - 500%
202308,0,,Route 489,Belgium,Brussels,0% - 490%,0% - 500%
202309,,0,Route 489,Belgium,Brussels,0% - 490%,0% - 500%
202310,0,0,Route 489,Belgium,Brussels,0% - 490%,0% - 500%
202311,,0,Route 489,Belgium,Brussels,0% - 490%,0% - 500%
202312,0,,Route 489,Belgium,Brussels,0% - 490%,0% - 500%
202401,,0,Route 489,Belgium,Brussels,0% - 490%,0% - 500%
202402,-4706870.88,0,Route 489,Belgium,Brussels,0% - 490%,0% - 500%
202403,0,-1734957.112,Route 489,Belgium,Brussels,0% - 490%,0% - 500%
202404,,-1826164.535,Route 489,Belgium,Brussels,0% - 490%,0% - 500%
202405,,0,Route 489,Belgium,Brussels,0% - 490%,0% - 500%
202206,,0,Route 490,Belgium,Brussels,0% - 500%,0% - 500%
202207,,0,Route 490,Belgium,Brussels,0% - 500%,0% - 500%
202208,,,Route 490,Belgium,Brussels,0% - 500%,0% - 500%
202209,-6049442.924,-1855547.889,Route 490,Belgium,Brussels,0% - 500%,0% - 500%
202210,0,,Route 490,Belgium,Brussels,0% - 500%,0% - 500%
202211,,-1834171.013,Route 490,Belgium,Brussels,0% - 500%,0% - 500%
202212,,,Route 490,Belgium,Brussels,0% - 500%,0% - 500%
202301,-1825996.954,,Route 490,Belgium,Brussels,0% - 500%,0% - 500%
202302,,-1618385.147,Route 490,Belgium,Brussels,0% - 500%,0% - 500%
202303,,0,Route 490,Belgium,Brussels,0% - 500%,0% - 500%
202304,,,Route 490,Belgium,Brussels,0% - 500%,0% - 500%
202305,-2853383.167,-1744526.126,Route 490,Belgium,Brussels,0% - 500%,0% - 500%
202306,,0,Route 490,Belgium,Brussels,0% - 500%,0% - 500%
202307,0,1,Route 490,Belgium,Brussels,0% - 500%,0% - 500%
202308,,,Route 490,Belgium,Brussels,0% - 500%,0% - 500%
202309,0,,Route 490,Belgium,Brussels,0% - 500%,0% - 500%
202310,-3053554.633,,Route 490,Belgium,Brussels,0% - 500%,0% - 500%
202311,,-1832679.378,Route 490,Belgium,Brussels,0% - 500%,0% - 500%
202312,-1788221.986,,Route 490,Belgium,Brussels,0% - 500%,0% - 500%
202401,,-1648037.979,Route 490,Belgium,Brussels,0% - 500%,0% - 500%
202402,,-1753682.919,Route 490,Belgium,Brussels,0% - 500%,0% - 500%
202403,0,,Route 490,Belgium,Brussels,0% - 500%,0% - 500%
202404,-6105876.769,,Route 490,Belgium,Brussels,0% - 500%,0% - 500%
202405,,,Route 490,Belgium,Brussels,0% - 500%,0% - 500%
202206,,0,Route 491,Belgium,Brussels,0% - 500%,0% - 500%
202207,-1844246.334,0,Route 491,Belgium,Brussels,0% - 500%,0% - 500%
202208,,-1483106.741,Route 491,Belgium,Brussels,0% - 500%,0% - 500%
202209,-2426897.783,-1855547.889,Route 491,Belgium,Brussels,0% - 500%,0% - 500%
202210,0,,Route 491,Belgium,Brussels,0% - 500%,0% - 500%
202211,,-1834171.013,Route 491,Belgium,Brussels,0% - 500%,0% - 500%
202212,,0,Route 491,Belgium,Brussels,0% - 500%,0% - 500%
202301,-1825996.954,0,Route 491,Belgium,Brussels,0% - 500%,0% - 500%
202302,-1960880.41,0,Route 491,Belgium,Brussels,0% - 500%,0% - 500%
202303,0,-1962997.305,Route 491,Belgium,Brussels,0% - 500%,0% - 500%
202304,0,0,Route 491,Belgium,Brussels,0% - 500%,0% - 500%
202305,-3545771.04,1,Route 491,Belgium,Brussels,0% - 500%,0% - 500%
202306,-1874984.203,0,Route 491,Belgium,Brussels,0% - 500%,0% - 500%
202307,0,,Route 491,Belgium,Brussels,0% - 500%,0% - 500%
202308,0,,Route 491,Belgium,Brussels,0% - 500%,0% - 500%
202309,0,0,Route 491,Belgium,Brussels,0% - 500%,0% - 500%
202310,,,Route 491,Belgium,Brussels,0% - 500%,0% - 500%
202311,0,0,Route 491,Belgium,Brussels,0% - 500%,0% - 500%
202312,,-1555407.098,Route 491,Belgium,Brussels,0% - 500%,0% - 500%
202401,,-1648037.979,Route 491,Belgium,Brussels,0% - 500%,0% - 500%
202402,,0,Route 491,Belgium,Brussels,0% - 500%,0% - 500%
202403,,0,Route 491,Belgium,Brussels,0% - 500%,0% - 500%
202404,-3598496.958,0,Route 491,Belgium,Brussels,0% - 500%,0% - 500%
202405,,0,Route 491,Belgium,Brussels,0% - 500%,0% - 500%
202206,-1869430.584,,Route 492,Belgium,Brussels,0% - 500%,0% - 500%
202207,0,0,Route 492,Belgium,Brussels,0% - 500%,0% - 500%
202208,0,0,Route 492,Belgium,Brussels,0% - 500%,0% - 500%
202209,0,-1855547.889,Route 492,Belgium,Brussels,0% - 500%,0% - 500%
202210,-3455856.54,-1740557.016,Route 492,Belgium,Brussels,0% - 500%,0% - 500%
202211,-6443260.853,0,Route 492,Belgium,Brussels,0% - 500%,0% - 500%
202212,,,Route 492,Belgium,Brussels,0% - 500%,0% - 500%
202301,0,,Route 492,Belgium,Brussels,0% - 500%,0% - 500%
202302,,,Route 492,Belgium,Brussels,0% - 500%,0% - 500%
202303,-6712997.548,-1962997.305,Route 492,Belgium,Brussels,0% - 500%,0% - 500%
202304,0,0,Route 492,Belgium,Brussels,0% - 500%,0% - 500%
202305,,0,Route 492,Belgium,Brussels,0% - 500%,0% - 500%
202306,-1874984.203,0,Route 492,Belgium,Brussels,0% - 500%,0% - 500%
202307,,-1636271.365,Route 492,Belgium,Brussels,0% - 500%,0% - 500%
202308,0,0,Route 492,Belgium,Brussels,0% - 500%,0% - 500%
202309,-3154888.921,0,Route 492,Belgium,Brussels,0% - 500%,0% - 500%
202310,-2215532.902,,Route 492,Belgium,Brussels,0% - 500%,0% - 500%
202311,0,,Route 492,Belgium,Brussels,0% - 500%,0% - 500%
202312,-1788221.986,,Route 492,Belgium,Brussels,0% - 500%,0% - 500%
202401,0,,Route 492,Belgium,Brussels,0% - 500%,0% - 500%
202402,0,-1753682.919,Route 492,Belgium,Brussels,0% - 500%,0% - 500%
202403,-2749912.004,0,Route 492,Belgium,Brussels,0% - 500%,0% - 500%
202404,,0,Route 492,Belgium,Brussels,0% - 500%,0% - 500%
202405,-3279354.995,,Route 492,Belgium,Brussels,0% - 500%,0% - 500%
202206,0,-1706819.607,Route 493,Belgium,Brussels,0% - 500%,0% - 500%
202207,-1844246.334,-1659863.859,Route 493,Belgium,Brussels,0% - 500%,0% - 500%
202208,0,,Route 493,Belgium,Brussels,0% - 500%,0% - 500%
202209,-5283135.298,,Route 493,Belgium,Brussels,0% - 500%,0% - 500%
202210,,0,Route 493,Belgium,Brussels,0% - 500%,0% - 500%
202211,0,,Route 493,Belgium,Brussels,0% - 500%,0% - 500%
202212,-1827475.751,0,Route 493,Belgium,Brussels,0% - 500%,0% - 500%
202301,-1825996.954,-1625838.098,Route 493,Belgium,Brussels,0% - 500%,0% - 500%
202302,-3193447.26,-1618385.147,Route 493,Belgium,Brussels,0% - 500%,0% - 500%
202303,,-1962997.305,Route 493,Belgium,Brussels,0% - 500%,0% - 500%
202304,-2077910.342,,Route 493,Belgium,Brussels,0% - 500%,0% - 500%
202305,,,Route 493,Belgium,Brussels,0% - 500%,0% - 500%
202306,0,,Route 493,Belgium,Brussels,0% - 500%,0% - 500%
202307,-1831592.734,-1636271.365,Route 493,Belgium,Brussels,0% - 500%,0% - 500%
202308,-4987851.844,-1419071.824,Route 493,Belgium,Brussels,0% - 500%,0% - 500%
202309,,0,Route 493,Belgium,Brussels,0% - 500%,0% - 500%
202310,0,,Route 493,Belgium,Brussels,0% - 500%,0% - 500%
202311,0,-1832679.378,Route 493,Belgium,Brussels,0% - 500%,0% - 500%
202312,,,Route 493,Belgium,Brussels,0% - 500%,0% - 500%
202401,,0,Route 493,Belgium,Brussels,0% - 500%,0% - 500%
202402,-2223764.911,,Route 493,Belgium,Brussels,0% - 500%,0% - 500%
202403,0,0,Route 493,Belgium,Brussels,0% - 500%,0% - 500%
202404,0,-1826164.535,Route 493,Belgium,Brussels,0% - 500%,0% - 500%
202405,0,,Route 493,Belgium,Brussels,0% - 500%,0% - 500%
202206,-1869430.584,-1706819.607,Route 494,Belgium,Brussels,0% - 500%,0% - 500%
202207,-1844246.334,0,Route 494,Belgium,Brussels,0% - 500%,0% - 500%
202208,,-1483106.741,Route 494,Belgium,Brussels,0% - 500%,0% - 500%
202209,,0,Route 494,Belgium,Brussels,0% - 500%,0% - 500%
202210,0,0,Route 494,Belgium,Brussels,0% - 500%,0% - 500%
202211,,-1834171.013,Route 494,Belgium,Brussels,0% - 500%,0% - 500%
202212,0,-1628595.298,Route 494,Belgium,Brussels,0% - 500%,0% - 500%
202301,,0,Route 494,Belgium,Brussels,0% - 500%,0% - 500%
202302,,,Route 494,Belgium,Brussels,0% - 500%,0% - 500%
202303,0,0,Route 494,Belgium,Brussels,0% - 500%,0% - 500%
202304,,,Route 494,Belgium,Brussels,0% - 500%,0% - 500%
202305,0,,Route 494,Belgium,Brussels,0% - 500%,0% - 500%
202306,-1874984.203,0,Route 494,Belgium,Brussels,0% - 500%,0% - 500%
202307,,-1636271.365,Route 494,Belgium,Brussels,0% - 500%,0% - 500%
202308,-2095652.464,0,Route 494,Belgium,Brussels,0% - 500%,0% - 500%
202309,,,Route 494,Belgium,Brussels,0% - 500%,0% - 500%
202310,,,Route 494,Belgium,Brussels,0% - 500%,0% - 500%
202311,0,0,Route 494,Belgium,Brussels,0% - 500%,0% - 500%
202312,0,,Route 494,Belgium,Brussels,0% - 500%,0% - 500%
202401,,-1648037.979,Route 494,Belgium,Brussels,0% - 500%,0% - 500%
202402,,0,Route 494,Belgium,Brussels,0% - 500%,0% - 500%
202403,,,Route 494,Belgium,Brussels,0% - 500%,0% - 500%
202404,,-1826164.535,Route 494,Belgium,Brussels,0% - 500%,0% - 500%
202405,,-1876886.44,Route 494,Belgium,Brussels,0% - 500%,0% - 500%
202206,0,0,Route 495,Belgium,Brussels,0% - 500%,0% - 500%
202207,,-1659863.859,Route 495,Belgium,Brussels,0% - 500%,0% - 500%
202208,,0,Route 495,Belgium,Brussels,0% - 500%,0% - 500%
202209,0,,Route 495,Belgium,Brussels,0% - 500%,0% - 500%
202210,0,,Route 495,Belgium,Brussels,0% - 500%,0% - 500%
202211,0,0,Route 495,Belgium,Brussels,0% - 500%,0% - 500%
202212,0,-1628595.298,Route 495,Belgium,Brussels,0% - 500%,0% - 500%
202301,0,,Route 495,Belgium,Brussels,0% - 500%,0% - 500%
202302,,-1618385.147,Route 495,Belgium,Brussels,0% - 500%,0% - 500%
202303,,,Route 495,Belgium,Brussels,0% - 500%,0% - 500%
202304,0,0,Route 495,Belgium,Brussels,0% - 500%,0% - 500%
202305,0,-1744526.126,Route 495,Belgium,Brussels,0% - 500%,0% - 500%
202306,-1874984.203,0,Route 495,Belgium,Brussels,0% - 500%,0% - 500%
202307,0,0,Route 495,Belgium,Brussels,0% - 500%,0% - 500%
202308,0,-1419071.824,Route 495,Belgium,Brussels,0% - 500%,0% - 500%
202309,-5445615.441,-1674915.14,Route 495,Belgium,Brussels,0% - 500%,0% - 500%
202310,0,,Route 495,Belgium,Brussels,0% - 500%,0% - 500%
202311,0,0,Route 495,Belgium,Brussels,0% - 500%,0% - 500%
202312,,,Route 495,Belgium,Brussels,0% - 500%,0% - 500%
202401,0,-1648037.979,Route 495,Belgium,Brussels,0% - 500%,0% - 500%
202402,,-1753682.919,Route 495,Belgium,Brussels,0% - 500%,0% - 500%
202403,,-1734957.112,Route 495,Belgium,Brussels,0% - 500%,0% - 500%
202404,,,Route 495,Belgium,Brussels,0% - 500%,0% - 500%
202405,0,-1876886.44,Route 495,Belgium,Brussels,0% - 500%,0% - 500%
202206,-1869430.584,,Route 496,Belgium,Brussels,0% - 500%,0% - 500%
202207,-1844246.334,0,Route 496,Belgium,Brussels,0% - 500%,0% - 500%
202208,-2703983.918,0,Route 496,Belgium,Brussels,0% - 500%,0% - 500%
202209,-4437211.296,-1855547.889,Route 496,Belgium,Brussels,0% - 500%,0% - 500%
202210,-4660110.878,-1740557.016,Route 496,Belgium,Brussels,0% - 500%,0% - 500%
202211,0,0,Route 496,Belgium,Brussels,0% - 500%,0% - 500%
202212,,-1628595.298,Route 496,Belgium,Brussels,0% - 500%,0% - 500%
202301,,-1625838.098,Route 496,Belgium,Brussels,0% - 500%,0% - 500%
202302,0,-1618385.147,Route 496,Belgium,Brussels,0% - 500%,0% - 500%
202303,0,-1962997.305,Route 496,Belgium,Brussels,0% - 500%,0% - 500%
202304,-4263732.265,0,Route 496,Belgium,Brussels,0% - 500%,0% - 500%
202305,-6408888.46,,Route 496,Belgium,Brussels,0% - 500%,0% - 500%
202306,0,-1717174.267,Route 496,Belgium,Brussels,0% - 500%,0% - 500%
202307,-1831592.734,-1636271.365,Route 496,Belgium,Brussels,0% - 500%,0% - 500%
202308,-3975582.061,-1419071.824,Route 496,Belgium,Brussels,0% - 500%,0% - 500%
202309,,-1674915.14,Route 496,Belgium,Brussels,0% - 500%,0% - 500%
202310,,-1680088.181,Route 496,Belgium,Brussels,0% - 500%,0% - 500%
202311,-3018167.575,-1832679.378,Route 496,Belgium,Brussels,0% - 500%,0% - 500%
202312,-1788221.986,,Route 496,Belgium,Brussels,0% - 500%,0% - 500%
202401,0,-1648037.979,Route 496,Belgium,Brussels,0% - 500%,0% - 500%
