observationID,obsGroupID,periodID,costInput,costDriverInput,costActivity,dataGranularityL1,dataGranularityL2,dataGranularityL3,dataGranularityL4,isGranular,runtTimeVersion,PK_ID,Source
13,18,202407,1874984.203,1717174.267,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Y,202506081933,13_18_7,Business Input
14,18,202408,1831592.734,1636271.365,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Y,202506081933,14_18_7,Business Input
15,18,202409,1715099.914,1419071.824,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Y,202506081933,15_18_7,Business Input
16,18,202410,1852318.939,1674915.14,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Y,202506081933,16_18_7,Business Input
17,18,202411,1927181.339,1680088.181,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Y,202506081933,17_18_7,Business Input
18,18,202412,1976251.8,1832679.378,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Y,202506081933,18_18_7,Business Input
19,18,202501,1788221.986,1555407.098,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Y,202506081933,19_18_7,Business Input
20,18,202502,1837903.64,1648037.979,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Y,202506081933,20_18_7,Business Input
21,18,202503,1894565.256,1753682.919,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Y,202506081933,21_18_7,Business Input
22,18,202504,1884521.855,1734957.112,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Y,202506081933,22_18_7,Business Input
23,18,202505,1943234.505,1826164.535,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Y,202506081933,23_18_7,Business Input
24,18,202506,1980777.232,1876886.44,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Y,202506081933,24_18_7,Business Input
1,19,202307,1869430.584,1706819.607,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Y,202506081933,1_19_7,Business Input
2,19,202308,1844246.334,1659863.859,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Y,202506081933,2_19_7,Business Input
3,19,202309,1749444.407,1483106.741,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Y,202506081933,3_19_7,Business Input
4,19,202310,1949199.523,1855547.889,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Y,202506081933,4_19_7,Business Input
5,19,202311,2914408.853,1740557.016,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Y,202506081933,5_19_7,Business Input
6,19,202312,2016433.402,1834171.013,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Y,202506081933,6_19_7,Business Input
7,19,202401,1827475.751,1628595.298,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Y,202506081933,7_19_7,Business Input
8,19,202402,1825996.954,1625838.098,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Y,202506081933,8_19_7,Business Input
9,19,202403,1821999.638,1618385.147,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Y,202506081933,9_19_7,Business Input
10,19,202404,2006828.952,1962997.305,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Y,202506081933,10_19_7,Business Input
11,19,202405,1891882.944,1445191.552,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Y,202506081933,11_19_7,Business Input
12,19,202406,2619468.345,1744526.126,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Y,202506081933,12_19_7,Business Input
13,19,202407,1874984.203,1717174.267,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Y,202506081933,13_19_7,Business Input
14,19,202408,1831592.734,1636271.365,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Y,202506081933,14_19_7,Business Input
15,19,202409,1715099.914,1419071.824,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Y,202506081933,15_19_7,Business Input
16,19,202410,1852318.939,1674915.14,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Y,202506081933,16_19_7,Business Input
17,19,202411,2666082.22,1680088.181,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Y,202506081933,17_19_7,Business Input
18,19,202412,2015569.377,1832679.378,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Y,202506081933,18_19_7,Business Input
19,19,202501,1788221.986,1555407.098,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Y,202506081933,19_19_7,Business Input
20,19,202502,1837903.64,1648037.979,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Y,202506081933,20_19_7,Business Input
21,19,202503,1894565.256,1753682.919,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Y,202506081933,21_19_7,Business Input
22,19,202504,1884521.855,1734957.112,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Y,202506081933,22_19_7,Business Input
23,19,202505,3050007.624,1826164.535,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Y,202506081933,23_19_7,Business Input
24,19,202506,2906894.707,1876886.44,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Y,202506081933,24_19_7,Business Input
1,20,202307,1869430.584,1706819.607,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,1_20_7,Business Input
2,20,202308,1844246.334,1659863.859,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,2_20_7,Business Input
3,20,202309,1749444.407,1483106.741,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,3_20_7,Business Input
4,20,202310,1949199.523,1855547.889,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,4_20_7,Business Input
5,20,202311,1887525.308,1740557.016,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,5_20_7,Business Input
6,20,202312,1937734.247,1834171.013,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,6_20_7,Business Input
7,20,202401,1827475.751,1628595.298,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,7_20_7,Business Input
8,20,202402,1825996.954,1625838.098,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,8_20_7,Business Input
9,20,202403,1821999.638,1618385.147,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,9_20_7,Business Input
10,20,202404,2006828.952,1962997.305,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,10_20_7,Business Input
11,20,202405,1729108.971,1445191.552,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,11_20_7,Business Input
12,20,202406,1889654.101,1744526.126,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,12_20_7,Business Input
13,20,202407,1874984.203,1717174.267,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,13_20_7,Business Input
14,20,202408,1831592.734,1636271.365,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,14_20_7,Business Input
15,20,202409,1715099.914,1419071.824,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,15_20_7,Business Input
16,20,202410,1852318.939,1674915.14,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,16_20_7,Business Input
17,20,202411,1855093.448,1680088.181,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,17_20_7,Business Input
18,20,202412,1936934.224,1832679.378,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,18_20_7,Business Input
19,20,202501,1788221.986,1555407.098,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,19_20_7,Business Input
20,20,202502,1837903.64,1648037.979,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,20_20_7,Business Input
21,20,202503,1894565.256,1753682.919,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,21_20_7,Business Input
22,20,202504,1884521.855,1734957.112,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,22_20_7,Business Input
23,20,202505,1933440.052,1826164.535,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,23_20_7,Business Input
24,20,202506,1960644.243,1876886.44,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,24_20_7,Business Input
0,5,0,3078580.313458333,0.0,HUB 008,Spain,Barcelona,8) 140%,0% - 200%,Y,202506081933,0_5_7, Modeled Cost
0,14,0,3250532.4390416667,0.0,HUB 010,Spain,Barcelona,10) 180%,0% - 200%,Y,202506081933,0_14_7, Modeled Cost
0,6,0,2950447.793916667,0.0,HUB 004,Spain,Barcelona,4) 60%,0% - 100%,Y,202506081933,0_6_7, Modeled Cost
0,15,0,3077120.254874999,0.0,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081933,0_15_7, Modeled Cost
0,10,0,1970083.8555416667,0.0,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,0_10_7, Modeled Cost
0,2,0,2913720.4625833333,0.0,HUB 003,Spain,Barcelona,3) 40%,0% - 100%,Y,202506081933,0_2_7, Modeled Cost
0,1,0,2169121.2312083333,0.0,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Y,202506081933,0_1_7, Modeled Cost
0,13,0,2875286.4519583336,0.0,HUB 002,Spain,Barcelona,2) 20%,0% - 100%,Y,202506081933,0_13_7, Modeled Cost
0,17,0,2958069.162375,0.0,HUB 006,Spain,Barcelona,6) 100%,0% - 200%,Y,202506081933,0_17_7, Modeled Cost
0,0,0,3037463.540541666,0.0,HUB 007,Spain,Barcelona,7) 120%,0% - 200%,Y,202506081933,0_0_7, Modeled Cost
0,7,0,2856409.817083334,0.0,HUB 001,Spain,Barcelona,1) 0%,0% - 100%,Y,202506081933,0_7_7, Modeled Cost
0,4,0,2152869.228875,0.0,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,0_4_7, Modeled Cost
0,3,0,1948545.9197083332,0.0,Route 004,Belgium,Brussels,4) 60%,0% - 100%,Y,202506081933,0_3_7, Modeled Cost
0,20,0,1862665.2193333332,0.0,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,0_20_7, Modeled Cost
0,11,0,3033178.9600000004,0.0,HUB 005,Spain,Barcelona,5) 80%,0% - 100%,Y,202506081933,0_11_7, Modeled Cost
0,19,0,2068940.7559166665,0.0,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Y,202506081933,0_19_7, Modeled Cost
0,9,0,2109187.405708333,0.0,Route 010,Belgium,Brussels,10) 180%,0% - 200%,Y,202506081933,0_9_7, Modeled Cost
0,16,0,1757499.3121462504,0.0,LH 001,Germany,Berlin,0% - 9%,0% - 100%,Y,202506081933,0_16_7, Modeled Cost
0,8,0,2045814.3789166661,0.0,Route 006,Belgium,Brussels,6) 100%,0% - 200%,Y,202506081933,0_8_7, Modeled Cost
0,12,0,1910684.432375,0.0,Route 003,Belgium,Brussels,3) 40%,0% - 100%,Y,202506081933,0_12_7, Modeled Cost
0,18,0,1883851.0012916669,0.0,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Y,202506081933,0_18_7, Modeled Cost
1,0,202307,1869430.584,1706819.607,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081934,1_0_8,Business Input
2,0,202308,1844246.334,1659863.859,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081934,2_0_8,Business Input
3,0,202309,1749444.407,1483106.741,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081934,3_0_8,Business Input
4,0,202310,2903194.337,1855547.889,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081934,4_0_8,Business Input
5,0,202311,2888196.647,1740557.016,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081934,5_0_8,Business Input
6,0,202312,3796769.34,1834171.013,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081934,6_0_8,Business Input
7,0,202401,1827475.751,1628595.298,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081934,7_0_8,Business Input
8,0,202402,1825996.954,1625838.098,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081934,8_0_8,Business Input
9,0,202403,1821999.638,1618385.147,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081934,9_0_8,Business Input
10,0,202404,2960823.765,1962997.305,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081934,10_0_8,Business Input
11,0,202405,4830774.4,1445191.552,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081934,11_0_8,Business Input
12,0,202406,3545393.381,1744526.126,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081934,12_0_8,Business Input
13,0,202407,1874984.203,1717174.267,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081934,13_0_8,Business Input
14,0,202408,1831592.734,1636271.365,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081934,14_0_8,Business Input
15,0,202409,1715099.914,1419071.824,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081934,15_0_8,Business Input
16,0,202410,1852318.939,1674915.14,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081934,16_0_8,Business Input
17,0,202411,1999269.23,1680088.181,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081934,17_0_8,Business Input
18,0,202412,3569157.23,1832679.378,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081934,18_0_8,Business Input
19,0,202501,3696211.614,1555407.098,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081934,19_0_8,Business Input
20,0,202502,4699888.082,1648037.979,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081934,20_0_8,Business Input
21,0,202503,4756549.698,1753682.919,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081934,21_0_8,Business Input
22,0,202504,4746506.297,1734957.112,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081934,22_0_8,Business Input
23,0,202505,5637747.399,1826164.535,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081934,23_0_8,Business Input
24,0,202506,5607815.239,1876886.44,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081934,24_0_8,Business Input
1,1,202307,1869430.584,1706819.607,HUB 005,Spain,Barcelona,5) 80%,0% - 100%,Y,202506081934,1_1_8,Business Input
2,1,202308,1844246.334,1659863.859,HUB 005,Spain,Barcelona,5) 80%,0% - 100%,Y,202506081934,2_1_8,Business Input
3,1,202309,1749444.407,1483106.741,HUB 005,Spain,Barcelona,5) 80%,0% - 100%,Y,202506081934,3_1_8,Business Input
4,1,202310,2903194.337,1855547.889,HUB 005,Spain,Barcelona,5) 80%,0% - 100%,Y,202506081934,4_1_8,Business Input
5,1,202311,3588344.518,1740557.016,HUB 005,Spain,Barcelona,5) 80%,0% - 100%,Y,202506081934,5_1_8,Business Input
6,1,202312,3393436.172,1834171.013,HUB 005,Spain,Barcelona,5) 80%,0% - 100%,Y,202506081934,6_1_8,Business Input
7,1,202401,1827475.751,1628595.298,HUB 005,Spain,Barcelona,5) 80%,0% - 100%,Y,202506081934,7_1_8,Business Input
8,1,202402,1825996.954,1625838.098,HUB 005,Spain,Barcelona,5) 80%,0% - 100%,Y,202506081934,8_1_8,Business Input
9,1,202403,1821999.638,1618385.147,HUB 005,Spain,Barcelona,5) 80%,0% - 100%,Y,202506081934,9_1_8,Business Input
10,1,202404,2960823.765,1962997.305,HUB 005,Spain,Barcelona,5) 80%,0% - 100%,Y,202506081934,10_1_8,Business Input
11,1,202405,4249438.783,1445191.552,HUB 005,Spain,Barcelona,5) 80%,0% - 100%,Y,202506081934,11_1_8,Business Input
12,1,202406,3274052.187,1744526.126,HUB 005,Spain,Barcelona,5) 80%,0% - 100%,Y,202506081934,12_1_8,Business Input
13,1,202407,1874984.203,1717174.267,HUB 005,Spain,Barcelona,5) 80%,0% - 100%,Y,202506081934,13_1_8,Business Input
14,1,202408,1831592.734,1636271.365,HUB 005,Spain,Barcelona,5) 80%,0% - 100%,Y,202506081934,14_1_8,Business Input
15,1,202409,1715099.914,1419071.824,HUB 005,Spain,Barcelona,5) 80%,0% - 100%,Y,202506081934,15_1_8,Business Input
16,1,202410,1852318.939,1674915.14,HUB 005,Spain,Barcelona,5) 80%,0% - 100%,Y,202506081934,16_1_8,Business Input
17,1,202411,2512895.452,1680088.181,HUB 005,Spain,Barcelona,5) 80%,0% - 100%,Y,202506081934,17_1_8,Business Input
18,1,202412,2959734.796,1832679.378,HUB 005,Spain,Barcelona,5) 80%,0% - 100%,Y,202506081934,18_1_8,Business Input
19,1,202501,3696211.614,1555407.098,HUB 005,Spain,Barcelona,5) 80%,0% - 100%,Y,202506081934,19_1_8,Business Input
20,1,202502,4699888.082,1648037.979,HUB 005,Spain,Barcelona,5) 80%,0% - 100%,Y,202506081934,20_1_8,Business Input
21,1,202503,4756549.698,1753682.919,HUB 005,Spain,Barcelona,5) 80%,0% - 100%,Y,202506081934,21_1_8,Business Input
22,1,202504,4746506.297,1734957.112,HUB 005,Spain,Barcelona,5) 80%,0% - 100%,Y,202506081934,22_1_8,Business Input
23,1,202505,5285147.113,1826164.535,HUB 005,Spain,Barcelona,5) 80%,0% - 100%,Y,202506081934,23_1_8,Business Input
24,1,202506,5557482.768,1876886.44,HUB 005,Spain,Barcelona,5) 80%,0% - 100%,Y,202506081934,24_1_8,Business Input
1,2,202307,1869430.584,1706819.607,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081934,1_2_8,Business Input
2,2,202308,1844246.334,1659863.859,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081934,2_2_8,Business Input
3,2,202309,1749444.407,1483106.741,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081934,3_2_8,Business Input
4,2,202310,1949199.523,1855547.889,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081934,4_2_8,Business Input
5,2,202311,3007761.902,1740557.016,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081934,5_2_8,Business Input
6,2,202312,1937734.247,1834171.013,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081934,6_2_8,Business Input
7,2,202401,1827475.751,1628595.298,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081934,7_2_8,Business Input
8,2,202402,1825996.954,1625838.098,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081934,8_2_8,Business Input
9,2,202403,1821999.638,1618385.147,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081934,9_2_8,Business Input
10,2,202404,2006828.952,1962997.305,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081934,10_2_8,Business Input
11,2,202405,2457716.279,1445191.552,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081934,11_2_8,Business Input
12,2,202406,2834669.982,1744526.126,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081934,12_2_8,Business Input
13,2,202407,1874984.203,1717174.267,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081934,13_2_8,Business Input
14,2,202408,1831592.734,1636271.365,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081934,14_2_8,Business Input
15,2,202409,1715099.914,1419071.824,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081934,15_2_8,Business Input
16,2,202410,1852318.939,1674915.14,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081934,16_2_8,Business Input
17,2,202411,2738170.11,1680088.181,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081934,17_2_8,Business Input
18,2,202412,2860897.269,1832679.378,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081934,18_2_8,Business Input
19,2,202501,1788221.986,1555407.098,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081934,19_2_8,Business Input
20,2,202502,1837903.64,1648037.979,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081934,20_2_8,Business Input
21,2,202503,1894565.256,1753682.919,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081934,21_2_8,Business Input
22,2,202504,1884521.855,1734957.112,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081934,22_2_8,Business Input
23,2,202505,3079390.981,1826164.535,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081934,23_2_8,Business Input
24,2,202506,3178690.053,1876886.44,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081934,24_2_8,Business Input
1,3,202307,1869430.584,1706819.607,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081934,1_3_8,Business Input
2,3,202308,1844246.334,1659863.859,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081934,2_3_8,Business Input
3,3,202309,1749444.407,1483106.741,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081934,3_3_8,Business Input
4,3,202310,1949199.523,1855547.889,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081934,4_3_8,Business Input
5,3,202311,1887525.308,1740557.016,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081934,5_3_8,Business Input
6,3,202312,1937734.247,1834171.013,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081934,6_3_8,Business Input
7,3,202401,1827475.751,1628595.298,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081934,7_3_8,Business Input
8,3,202402,1825996.954,1625838.098,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081934,8_3_8,Business Input
9,3,202403,1821999.638,1618385.147,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081934,9_3_8,Business Input
10,3,202404,2006828.952,1962997.305,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081934,10_3_8,Business Input
11,3,202405,1729108.971,1445191.552,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081934,11_3_8,Business Input
12,3,202406,1889654.101,1744526.126,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081934,12_3_8,Business Input
13,3,202407,1874984.203,1717174.267,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081934,13_3_8,Business Input
14,3,202408,1831592.734,1636271.365,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081934,14_3_8,Business Input
15,3,202409,1715099.914,1419071.824,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081934,15_3_8,Business Input
16,3,202410,1852318.939,1674915.14,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081934,16_3_8,Business Input
17,3,202411,1855093.448,1680088.181,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081934,17_3_8,Business Input
18,3,202412,1936934.224,1832679.378,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081934,18_3_8,Business Input
19,3,202501,1788221.986,1555407.098,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081934,19_3_8,Business Input
20,3,202502,1837903.64,1648037.979,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081934,20_3_8,Business Input
21,3,202503,1894565.256,1753682.919,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081934,21_3_8,Business Input
22,3,202504,1884521.855,1734957.112,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081934,22_3_8,Business Input
23,3,202505,1933440.052,1826164.535,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081934,23_3_8,Business Input
24,3,202506,1960644.243,1876886.44,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081934,24_3_8,Business Input
1,4,202307,1869430.584,1706819.607,HUB 002,Spain,Barcelona,2) 20%,0% - 100%,Y,202506081934,1_4_8,Business Input
2,4,202308,1844246.334,1659863.859,HUB 002,Spain,Barcelona,2) 20%,0% - 100%,Y,202506081934,2_4_8,Business Input
3,4,202309,1749444.407,1483106.741,HUB 002,Spain,Barcelona,2) 20%,0% - 100%,Y,202506081934,3_4_8,Business Input
4,4,202310,2903194.337,1855547.889,HUB 002,Spain,Barcelona,2) 20%,0% - 100%,Y,202506081934,4_4_8,Business Input
